latitude,longitude,TVD_FT,MD_FT,OilGravity_API,3MonthProd,6MonthProd,9MonthProd,12MonthProd,36MonthProd,FirstProdYear
28.208923,-99.775872,8169,12702.0,62.0,41256.0,87109.0,121047.0,142945.0,247656.0,2013.0
28.911105,-97.677396,13538,17215.0,61.0,61786.0,119412.0,155023.0,175448.0,237867.0,2016.0
28.828211,-97.79324,13424,18662.0,63.0,47658.0,111199.0,161173.0,191254.0,302638.0,2016.0
28.350508,-98.628827,12250,17843.0,60.0,47694.0,80333.0,100723.0,114703.0,182606.0,2013.0
28.832159,-97.787968,13399,18878.0,63.0,49947.0,101692.0,150654.0,184368.0,294671.0,2014.0
28.121229,-99.589151,9229,14724.0,62.0,97839.0,156589.0,196965.0,233664.0,384812.0,2011.0
28.092786,-99.643759,9376,14480.0,66.0,65038.0,140187.0,197262.0,238981.0,393907.0,2014.0
28.929364,-97.605601,13743,19336.0,59.0,104426.0,159035.0,191522.0,212522.0,292497.0,2013.0
28.129614,-99.452011,10004,14555.0,63.0,32733.0,53533.0,66729.0,78258.0,117026.0,2012.0
28.190782,-99.678973,8361,13850.0,57.0,54698.0,91943.0,119821.0,145370.0,258528.0,2014.0
28.714721,-98.02346,12278,17007.0,58.0,48882.0,79146.0,102426.0,116110.0,148794.0,2015.0
28.790725,-97.86565,12696,17865.0,63.0,33520.0,62247.0,76581.0,84862.0,128595.0,2012.0
28.334104,-99.458634,8471,16415.0,51.0,23862.0,63645.0,96673.0,119064.0,222826.0,2014.0
28.090573,-99.786846,8401,13975.0,63.0,53585.0,89989.0,114279.0,137067.0,257256.0,2013.0
28.119448,-99.688844,8658,14390.0,65.0,59860.0,113712.0,158916.0,198140.0,414676.0,2014.0
28.191776,-99.788507,8154,11666.0,62.0,33178.0,56143.0,74977.0,89699.0,130309.0,2015.0
28.033858,-99.742487,8812,14895.0,64.0,74906.0,134382.0,172473.0,197119.0,295699.0,2016.0
28.111039,-99.702561,8603,14391.0,63.0,50965.0,84964.0,105566.0,116924.0,184002.0,2013.0
28.428925,-98.388434,13038,19270.0,65.0,64505.0,132624.0,165507.0,207302.0,235262.0,2012.0
28.188924,-99.704416,8482,14073.0,65.0,39918.0,72893.0,94843.0,115328.0,189290.0,2011.0
28.331543,-99.809349,7755,13999.0,54.0,28739.0,46643.0,58313.0,67758.0,116755.0,2013.0
28.775584,-97.951211,12727,18100.0,56.0,63500.0,122984.0,160334.0,186148.0,289144.0,2014.0
27.991152,-99.87609,8139,13061.0,63.0,65325.0,116551.0,156116.0,178416.0,312274.0,2012.0
28.105575,-99.714745,8600,14368.0,63.0,58235.0,107365.0,136039.0,158682.0,195031.0,2013.0
28.03261,-99.934937,7568,14784.0,64.0,69011.0,111849.0,139337.0,157355.0,227823.0,2015.0
28.121782,-99.622911,9180,14750.0,61.0,39075.0,85283.0,106332.0,124406.0,213344.0,2012.0
28.155579,-99.70952,8544,12445.0,61.0,16466.0,41509.0,62238.0,80979.0,178277.0,2014.0
28.151111,-99.476389,9821,16350.0,60.0,38897.0,78655.0,98202.0,110190.0,162466.0,2011.0
28.867051,-97.741447,13445,18338.0,60.0,44802.0,100666.0,130812.0,146270.0,165890.0,2016.0
28.302741,-99.667587,8010,14475.0,56.0,19718.0,39276.0,54268.0,69291.0,146123.0,2012.0
28.113857,-99.94766,7188,11628.0,58.0,15864.0,34458.0,48655.0,61246.0,126856.0,2011.0
28.084822,-99.649121,9239,15371.0,68.0,61606.0,138363.0,179061.0,192971.0,299202.0,2012.0
28.244382,-99.848497,7920,15733.0,56.0,33767.0,56401.0,70314.0,79350.0,130655.0,2017.0
28.040972,-99.825099,8471,14280.0,61.0,30772.0,70444.0,110845.0,154323.0,472099.0,2018.0
28.117722,-99.725157,8544,14453.0,59.0,68874.0,137827.0,193386.0,237393.0,404604.0,2011.0
28.331687,-98.554375,12790,18446.0,59.0,77161.0,125640.0,160152.0,185838.0,303442.0,2010.0
28.09642,-99.696204,8733,14598.0,65.0,51109.0,105905.0,139115.0,165471.0,277364.0,2014.0
28.867069,-97.741404,13384,18135.0,59.0,41374.0,100094.0,137795.0,161276.0,186461.0,2016.0
28.770637,-97.965159,12763,18683.0,58.0,72266.0,131024.0,175444.0,201221.0,352307.0,2011.0
28.132666,-99.799496,8271,13793.0,61.0,62939.0,111482.0,133064.0,145445.0,282575.0,2013.0
28.911083,-97.677486,13554,17510.0,62.0,43781.0,93568.0,121088.0,136889.0,201018.0,2016.0
28.125945,-99.616597,9006,14630.0,61.0,39750.0,77765.0,103749.0,125803.0,232287.0,2015.0
28.892556,-97.672709,13875,17436.0,61.0,65105.0,94385.0,113191.0,126386.0,187081.0,2010.0
28.280656,-99.700026,8138,13964.0,55.0,29951.0,53979.0,77651.0,106254.0,191247.0,2011.0
28.110571,-99.825289,8204,12691.0,63.0,67061.0,116227.0,160982.0,199032.0,323312.0,2010.0
28.115813,-99.632727,9145,16885.0,68.0,45559.0,79894.0,111085.0,131678.0,225562.0,2012.0
28.2731,-99.189464,10092,17260.0,57.0,47223.0,101780.0,146811.0,182729.0,349398.0,2018.0
30.211098,-96.553829,12952,18235.0,47.0,134324.0,302533.0,432730.0,516157.0,826694.0,2018.0
28.130114,-99.609055,9126,14627.0,61.0,23432.0,42035.0,52659.0,67232.0,115257.0,2013.0
28.247975,-99.273021,9907,16400.0,57.0,51894.0,83611.0,105795.0,119820.0,202347.0,2013.0
28.528289,-98.177395,13233,17897.0,63.0,3065.0,3065.0,45205.0,68325.0,139236.0,2012.0
28.160996,-99.645506,8601,13522.0,60.0,39973.0,92455.0,120552.0,140462.0,269221.0,2012.0
28.12027,-99.649059,9074,16590.0,60.0,47012.0,100116.0,143300.0,173969.0,330509.0,2015.0
28.695109,-98.034282,12552,17144.0,61.0,92137.0,161996.0,205608.0,247230.0,397081.0,2010.0
28.156941,-99.702128,8479,14750.0,63.0,34157.0,66315.0,120649.0,169697.0,442449.0,2011.0
28.078892,-99.664815,9531,18878.0,60.0,119366.0,192850.0,238425.0,269634.0,435747.0,2018.0
28.053173,-99.819331,8452,15232.0,59.0,27260.0,65937.0,104625.0,151863.0,474838.0,2018.0
28.124222,-99.747111,8426,14620.0,57.0,85085.0,151456.0,176893.0,198230.0,303578.0,2019.0
28.126887,-99.740212,8243,16443.0,54.0,63591.0,131652.0,163313.0,186439.0,293412.0,2019.0
28.127133,-99.74061,8493,15964.0,57.0,99932.0,180778.0,206482.0,231535.0,336665.0,2019.0
28.193818,-99.518116,9608,16665.0,57.0,51869.0,108439.0,149603.0,180921.0,304024.0,2018.0
28.082758,-99.857872,8074,23954.0,63.0,18543.0,33886.0,124214.0,210325.0,742421.0,2018.0
28.231505,-99.686555,8304,14030.0,60.0,34926.0,69571.0,88149.0,94986.0,144807.0,2012.0
28.071734,-99.475589,10287,15831.0,58.0,43436.0,85634.0,119464.0,148944.0,311480.0,2015.0
29.132299,-97.347868,14018,19678.0,54.0,7906.0,42894.0,76035.0,96572.0,165184.0,2012.0
28.168048,-99.73261,8429,13828.0,62.0,39786.0,110502.0,165833.0,208993.0,345801.0,2011.0
28.394644,-98.500538,11973,16710.0,56.0,26461.0,38140.0,70017.0,86131.0,138516.0,2011.0
28.209797,-99.765595,8207,12807.0,62.0,48905.0,106866.0,148257.0,174357.0,277160.0,2013.0
28.296937,-99.833109,7760,13303.0,57.0,13689.0,29388.0,41275.0,49807.0,85666.0,2013.0
28.615801,-98.141205,12956,16661.0,65.0,61341.0,112016.0,138004.0,157735.0,242187.0,2017.0
28.97436,-97.58229,13936,20300.0,66.0,16444.0,21564.0,24191.0,26644.0,36347.0,2018.0
28.309079,-99.037378,10556,18675.0,55.0,56897.0,116484.0,154022.0,184681.0,300562.0,2018.0
28.093695,-99.98938,7308,17590.0,60.0,74897.0,130656.0,156032.0,173329.0,236972.0,2018.0
28.232681,-99.312629,9730,22710.0,59.0,29385.0,59094.0,158480.0,240395.0,614720.0,2018.0
28.920165,-97.673625,13669,19704.0,59.0,61122.0,139287.0,207897.0,254782.0,473706.0,2012.0
29.083109,-97.499593,13758,20126.0,63.0,42139.0,193945.0,314784.0,378981.0,594468.0,2017.0
28.137633,-99.625731,8820,16300.0,59.0,52713.0,95734.0,127447.0,153574.0,280380.0,2015.0
28.007276,-99.904571,7793,14328.0,65.0,65381.0,133145.0,195775.0,220793.0,577367.0,2013.0
28.240838,-99.248668,9980,16372.0,61.0,44580.0,65013.0,81238.0,99467.0,156385.0,2012.0
28.33145,-99.8018,7599,14250.0,57.0,37428.0,71362.0,97088.0,110749.0,157502.0,2017.0
28.026484,-99.746775,8806,14122.0,69.0,69369.0,135609.0,192760.0,244156.0,478557.0,2013.0
29.313423,-97.253658,13083,17123.0,53.0,62508.0,102629.0,130595.0,148553.0,224038.0,2014.0
28.279578,-100.173281,5651,10565.0,46.0,8686.0,13486.0,18852.0,23660.0,51059.0,2013.0
28.009266,-99.859171,8332,16145.0,66.0,71229.0,127652.0,165247.0,201483.0,351704.0,2014.0
28.081245,-99.612926,9485,17030.0,64.0,60629.0,123302.0,169196.0,203038.0,353453.0,2014.0
28.302399,-99.69589,8043,14170.0,56.0,3421.0,29498.0,75825.0,97158.0,229311.0,2012.0
28.181997,-99.57206,9171,14673.0,57.0,29538.0,58729.0,65907.0,79266.0,118684.0,2013.0
28.264951,-99.698274,8326,14724.0,64.0,23603.0,48333.0,65448.0,79266.0,151269.0,2013.0
28.430214,-98.393095,12538,17997.0,62.0,58875.0,86104.0,103060.0,115492.0,164347.0,2012.0
28.717182,-98.015099,12053,18582.0,58.0,56215.0,132077.0,193171.0,257712.0,467995.0,2014.0
28.252206,-99.675306,8222,13950.0,58.0,39795.0,46047.0,58017.0,74663.0,122325.0,2012.0
28.365208,-98.456308,12859,20441.0,40.0,121586.0,201877.0,255850.0,293584.0,466900.0,2016.0
28.1629,-99.715745,8513,14814.0,60.0,37185.0,75617.0,104775.0,129621.0,273085.0,2014.0
28.133986,-99.660579,8787,12940.0,60.0,40712.0,88087.0,126122.0,154518.0,302631.0,2014.0
28.088403,-99.959095,7160,12742.0,54.0,8446.0,20873.0,28634.0,33950.0,78080.0,2011.0
28.216492,-99.628425,8178,14909.0,53.0,28226.0,45117.0,56555.0,65692.0,104109.0,2017.0
28.708663,-97.951833,13105,17018.0,62.0,30771.0,69156.0,96194.0,114112.0,184945.0,2010.0
28.20965,-99.418846,9534,16275.0,64.0,18195.0,33743.0,43628.0,50402.0,84814.0,2015.0
28.29095,-100.180902,5638,11220.0,47.0,13833.0,22682.0,32047.0,34874.0,66326.0,2012.0
28.064217,-99.4924,10229,16928.0,55.0,60262.0,116386.0,166416.0,216076.0,482447.0,2016.0
28.293819,-99.727738,8125,15198.0,57.0,30089.0,69867.0,109312.0,139453.0,315696.0,2014.0
28.178796,-99.258171,10557,16115.0,58.0,96638.0,168209.0,230947.0,280670.0,669826.0,2015.0
29.105637,-97.434188,13788,17860.0,54.0,29535.0,68795.0,88860.0,104101.0,163347.0,2012.0
28.289202,-98.975467,11131,16410.0,62.0,108744.0,218019.0,289151.0,343383.0,579345.0,2015.0
28.152187,-99.824937,8123,13152.0,61.0,38657.0,92484.0,137272.0,173274.0,331298.0,2014.0
27.984027,-99.866256,8216,22549.0,56.0,145476.0,295416.0,391838.0,472408.0,827792.0,2019.0
28.597412,-98.159284,13258,18635.0,60.0,23997.0,60945.0,102215.0,138901.0,261977.0,2013.0
28.158645,-99.824008,8110,14358.0,61.0,52200.0,106729.0,135195.0,157330.0,288458.0,2011.0
28.169064,-99.681944,8516,16632.0,63.0,64000.0,118081.0,152012.0,180283.0,310371.0,2015.0
28.0814,-99.652545,9192,15150.0,62.0,82027.0,163504.0,258880.0,307159.0,500298.0,2010.0
30.24475,-96.634733,11215,15827.0,51.0,132895.0,272949.0,383759.0,441836.0,820767.0,2017.0
28.296513,-99.702751,8125,14048.0,57.0,20860.0,53211.0,76613.0,95870.0,174909.0,2013.0
28.02769,-99.936593,7547,15539.0,64.0,68789.0,119579.0,151826.0,175271.0,263995.0,2015.0
28.192333,-99.780179,8220,12732.0,65.0,28238.0,77712.0,93009.0,118293.0,238915.0,2014.0
28.169024,-99.539475,9239,16131.0,57.0,49025.0,79890.0,98363.0,112361.0,166508.0,2017.0
28.070338,-99.749029,8849,16784.0,60.0,233693.0,422833.0,567086.0,658387.0,887341.0,2017.0
28.279519,-100.173345,5650,10559.0,45.0,8545.0,12648.0,17569.0,20439.0,38871.0,2013.0
28.255775,-99.717332,8258,14196.0,63.0,18568.0,39261.0,59849.0,71454.0,227305.0,2012.0
28.391488,-100.127752,5682,11471.0,53.0,8191.0,21496.0,36451.0,41313.0,116193.0,2013.0
28.076074,-99.759819,8619,13797.0,61.0,133149.0,193957.0,251250.0,267850.0,366443.0,2016.0
29.019538,-97.554579,13798,21532.0,63.0,92571.0,173078.0,227376.0,274514.0,452856.0,2013.0
28.278826,-99.010772,11108,16424.0,64.0,63076.0,120869.0,155868.0,183781.0,297871.0,2011.0
28.076555,-99.731284,8628,16370.0,63.0,118817.0,162358.0,209854.0,272729.0,494336.0,2014.0
28.042456,-99.687107,9025,14890.0,66.0,126678.0,222535.0,294532.0,359756.0,687608.0,2015.0
28.134814,-99.666296,8888,13123.0,61.0,50272.0,106090.0,145253.0,178947.0,339665.0,2014.0
28.111008,-99.702629,8615,14340.0,62.0,57307.0,104107.0,132118.0,148896.0,184271.0,2013.0
28.008366,-99.806203,8676,14043.0,66.0,72726.0,145802.0,207794.0,263577.0,565245.0,2013.0
28.301665,-99.789291,8016,15686.0,58.0,18393.0,35543.0,67962.0,88697.0,157070.0,2012.0
28.292568,-99.315538,9500,14310.0,55.0,21627.0,32502.0,39453.0,45669.0,74316.0,2014.0
28.304794,-99.334689,9237,13970.0,52.0,24931.0,39521.0,46701.0,52154.0,77045.0,2012.0
28.22226,-99.329283,9836,14733.0,59.0,21801.0,72365.0,98291.0,111636.0,198299.0,2012.0
28.38633,-98.43644,12918,17840.0,65.0,77109.0,109177.0,130099.0,151957.0,223694.0,2013.0
28.252249,-99.675175,8155,13721.0,58.0,33189.0,45913.0,66310.0,87460.0,147377.0,2012.0
28.150686,-99.653243,8703,14200.0,63.0,40947.0,86773.0,125704.0,159170.0,292187.0,2011.0
28.223333,-99.716013,8341,12657.0,65.0,40704.0,63593.0,82488.0,95886.0,171395.0,2013.0
28.076628,-99.73117,8644,16207.0,64.0,124704.0,162922.0,248234.0,320530.0,543730.0,2014.0
28.200647,-99.762614,8222,12988.0,63.0,57433.0,108109.0,149349.0,182278.0,274639.0,2014.0
28.171976,-99.608154,8561,15090.0,55.0,32658.0,50721.0,54574.0,63349.0,100916.0,2013.0
28.088225,-99.754851,8433,14161.0,62.0,64078.0,137581.0,187125.0,225888.0,402881.0,2012.0
28.793488,-97.867081,12840,16083.0,57.0,19900.0,44607.0,59416.0,68469.0,98349.0,2011.0
28.382152,-99.401624,8346,13930.0,47.0,32790.0,64905.0,91804.0,111835.0,191284.0,2011.0
28.202914,-99.83947,8110,13660.0,55.0,36518.0,95264.0,137570.0,175948.0,321573.0,2014.0
28.141863,-99.780487,8328,12623.0,65.0,47356.0,80300.0,106894.0,125769.0,211997.0,2014.0
28.224313,-99.656444,8154,14485.0,55.0,36846.0,78224.0,108851.0,134467.0,235927.0,2016.0
28.212746,-99.912414,6900,15599.0,50.0,29059.0,47965.0,64889.0,73130.0,141053.0,2016.0
28.19356,-99.802312,8219,14984.0,64.0,19367.0,83331.0,122354.0,156905.0,310236.0,2011.0
27.997431,-99.926218,8106,18032.0,57.0,105428.0,224460.0,300964.0,357333.0,588476.0,2018.0
27.997364,-99.926273,7916,17920.0,59.0,75493.0,178579.0,230827.0,263843.0,391482.0,2018.0
29.054133,-97.521567,13290,17914.0,58.0,89913.0,210512.0,264134.0,304694.0,417227.0,2018.0
28.8788,-97.693925,13572,18043.0,56.0,89417.0,148605.0,183806.0,210286.0,310105.0,2017.0
30.228106,-96.545073,12843,18302.0,55.0,147902.0,304372.0,421197.0,510549.0,787394.0,2017.0
28.193832,-99.518071,9641,16420.0,56.0,54497.0,110087.0,148807.0,177511.0,293951.0,2018.0
28.920187,-97.636361,13767,19748.0,58.0,188229.0,308122.0,382539.0,444037.0,676521.0,2019.0
28.098674,-99.691752,8738,14535.0,64.0,50366.0,83266.0,103553.0,119166.0,173772.0,2014.0
28.152328,-99.824916,8107,12826.0,62.0,34959.0,87008.0,128466.0,168536.0,347677.0,2014.0
28.308752,-99.711646,8093,13076.0,55.0,24528.0,54405.0,80686.0,107096.0,265277.0,2015.0
28.171486,-99.766596,8318,13570.0,66.0,30737.0,62971.0,88112.0,109582.0,153994.0,2012.0
28.041399,-99.661101,9326,15605.0,60.0,76859.0,124756.0,181270.0,224136.0,356450.0,2016.0
28.160065,-99.733142,8339,13660.0,57.0,85738.0,146151.0,195940.0,227646.0,450578.0,2017.0
29.124403,-97.398151,14006,18533.0,64.0,58208.0,116936.0,158281.0,187969.0,283594.0,2013.0
28.180546,-99.631569,8652,15493.0,60.0,36094.0,65823.0,86359.0,104921.0,191589.0,2015.0
28.989787,-97.555732,13991,18703.0,60.0,53191.0,112150.0,145977.0,172849.0,275064.0,2011.0
28.083333,-99.764444,8411,14166.0,60.0,40114.0,89690.0,124129.0,149420.0,258701.0,2012.0
28.091673,-99.860145,8018,14230.0,60.0,56359.0,115643.0,157965.0,190187.0,356120.0,2013.0
30.782574,-95.186845,12768,18540.0,44.0,21970.0,21970.0,21970.0,42380.0,125624.0,2014.0
30.765409,-95.259437,13015,18206.0,48.0,38992.0,38992.0,38992.0,53193.0,193603.0,2014.0
28.158007,-99.930693,7036,15462.0,51.0,15260.0,18141.0,24988.0,34503.0,72180.0,2015.0
28.202449,-99.470928,9869,17183.0,60.0,33917.0,66090.0,88043.0,100899.0,173771.0,2016.0
28.260479,-99.710443,8295,14182.0,60.0,22374.0,45169.0,60897.0,81202.0,206258.0,2010.0
28.348976,-99.486018,8242,13803.0,52.0,11442.0,42559.0,73706.0,100706.0,187501.0,2012.0
28.121808,-99.79889,8328,14383.0,63.0,41172.0,91415.0,130799.0,178029.0,380295.0,2013.0
28.369942,-98.505624,12142,17620.0,59.0,26626.0,85249.0,121220.0,145673.0,223942.0,2013.0
28.050237,-99.92273,7733,13484.0,62.0,51361.0,91455.0,110882.0,123474.0,194957.0,2012.0
28.019128,-99.761507,9016,15960.0,68.0,85658.0,173840.0,206524.0,261166.0,598411.0,2014.0
29.019211,-97.486678,13924,19187.0,54.0,50674.0,78660.0,97419.0,111555.0,167254.0,2011.0
28.187366,-99.727877,8428,13250.0,63.0,39839.0,75382.0,98577.0,115677.0,177882.0,2014.0
28.160726,-99.674606,8539,14047.0,62.0,39188.0,76398.0,90205.0,101138.0,149259.0,2012.0
28.293056,-98.827298,11464,16535.0,63.0,38861.0,86160.0,118862.0,141261.0,232694.0,2014.0
28.093556,-99.634592,9287,15035.0,66.0,82929.0,151220.0,190126.0,238483.0,385320.0,2013.0
27.841397,-99.753938,10235,14731.0,61.0,41227.0,68868.0,91457.0,108681.0,177017.0,2011.0
28.32873,-99.849653,7332,12050.0,54.0,21940.0,43891.0,59734.0,70840.0,133661.0,2014.0
28.043828,-99.713031,8863,15090.0,64.0,64551.0,163475.0,223333.0,265140.0,571309.0,2012.0
28.10107,-99.967481,7081,15581.0,56.0,36483.0,53010.0,63800.0,70199.0,112302.0,2015.0
28.374883,-99.47146,8128,14002.0,44.0,16366.0,41188.0,70699.0,91404.0,186085.0,2013.0
28.77361,-97.911549,12835,18498.0,59.0,74886.0,125613.0,155182.0,180574.0,294040.0,2013.0
28.9663,-97.625753,13766,19695.0,60.0,53846.0,128504.0,205214.0,255876.0,533754.0,2012.0
28.088146,-99.755024,8418,14178.0,63.0,68418.0,130612.0,172613.0,207458.0,354759.0,2012.0
28.867034,-97.741489,13348,18560.0,60.0,51703.0,123110.0,173139.0,197272.0,296075.0,2016.0
28.304373,-99.354918,9156,14627.0,52.0,6177.0,29459.0,45238.0,56419.0,91293.0,2013.0
28.112494,-99.825296,8150,12846.0,63.0,12158.0,72032.0,114460.0,149423.0,280365.0,2010.0
28.115528,-99.773661,8381,15696.0,60.0,120379.0,196900.0,247308.0,283807.0,476425.0,2018.0
28.211622,-99.805311,7956,14059.0,60.0,42957.0,80597.0,103199.0,125338.0,218128.0,2013.0
28.031959,-99.70153,8899,14836.0,66.0,82830.0,159813.0,211552.0,258400.0,474608.0,2013.0
28.415655,-98.506381,11915,16449.0,53.0,43929.0,75937.0,89877.0,99184.0,146718.0,2010.0
28.417257,-98.43816,12869,18109.0,66.0,47815.0,78787.0,98277.0,110988.0,159808.0,2012.0
28.391033,-98.469805,12535,18548.0,57.0,58018.0,116244.0,144913.0,162854.0,242609.0,2011.0
28.071687,-99.475461,10104,15471.0,59.0,46697.0,97810.0,140811.0,178425.0,352352.0,2015.0
28.251831,-99.383088,9485,16261.0,55.0,19576.0,31546.0,40546.0,47168.0,69165.0,2013.0
28.152027,-99.603767,9164,15030.0,60.0,53833.0,99945.0,130770.0,153565.0,246001.0,2015.0
28.199838,-99.672515,8376,14830.0,58.0,13867.0,34473.0,45809.0,59242.0,79818.0,2013.0
28.160276,-99.796718,8206,13668.0,63.0,39503.0,73776.0,77960.0,87766.0,152689.0,2013.0
28.712878,-97.983084,12900,19640.0,62.0,46722.0,114730.0,168722.0,211801.0,406086.0,2012.0
28.223415,-99.71591,8319,12652.0,67.0,30011.0,62786.0,85967.0,98503.0,157263.0,2013.0
28.047072,-99.745387,8755,14926.0,62.0,43505.0,155544.0,263227.0,364770.0,825568.0,2011.0
28.357056,-99.476299,8227,14043.0,55.0,27882.0,53367.0,73761.0,86067.0,150305.0,2013.0
28.105812,-99.915582,7501,13374.0,57.0,32968.0,43741.0,61617.0,77166.0,104483.0,2012.0
28.250064,-99.321931,9663,14322.0,57.0,50212.0,83081.0,117815.0,141836.0,233112.0,2013.0
28.256893,-99.661513,7962,14898.0,53.0,34080.0,64473.0,85962.0,106555.0,164456.0,2015.0
28.944919,-97.609911,13878,17343.0,61.0,82994.0,150688.0,189420.0,213100.0,288087.0,2013.0
29.024347,-97.524193,13603,18725.0,62.0,74861.0,131362.0,172276.0,202815.0,285821.0,2011.0
28.174288,-99.411413,9895,16125.0,61.0,79699.0,139849.0,181257.0,214077.0,349085.0,2016.0
28.138873,-99.824359,8195,13340.0,57.0,58157.0,72138.0,99276.0,128731.0,236279.0,2013.0
28.698146,-98.003352,12905,17650.0,64.0,53811.0,104122.0,130315.0,178486.0,370849.0,2014.0
28.209657,-99.4188,9745,16380.0,60.0,36545.0,69931.0,94199.0,115277.0,199042.0,2015.0
28.037891,-99.726016,8717,14640.0,70.0,72931.0,162357.0,218494.0,286033.0,605180.0,2013.0
29.161909,-97.306787,14151,19948.0,62.0,21117.0,37077.0,48044.0,61063.0,102043.0,2014.0
28.050279,-99.92269,7715,13071.0,62.0,47411.0,83525.0,101186.0,115744.0,178541.0,2012.0
28.21658,-99.704729,8225,15818.0,59.0,44596.0,89399.0,122110.0,151874.0,291748.0,2015.0
28.219862,-99.728804,8292,12435.0,68.0,36566.0,74186.0,97064.0,117687.0,181333.0,2014.0
28.162242,-99.460092,9823,15503.0,58.8,28257.0,41234.0,48912.0,54181.0,74876.0,2011.0
29.053883,-97.521696,13541,18016.0,59.0,139500.0,223057.0,279933.0,320055.0,473399.0,2018.0
27.988366,-99.895408,8317,17470.0,54.0,108454.0,188200.0,237349.0,267883.0,392038.0,2018.0
28.971978,-97.620105,13759,20995.0,55.0,170110.0,317162.0,424874.0,511578.0,733339.0,2018.0
30.244874,-96.634784,11127,15045.0,52.0,105042.0,193159.0,251381.0,297120.0,522597.0,2018.0
28.212034,-99.836342,8272,21475.0,62.0,74702.0,167283.0,192790.0,264681.0,502961.0,2017.0
28.11348,-99.736017,8506,14198.0,66.0,50414.0,101476.0,137017.0,149754.0,240372.0,2011.0
28.072056,-99.628242,9501,17692.0,66.0,64692.0,137701.0,199995.0,251771.0,448835.0,2014.0
28.193084,-99.780411,8232,12520.0,62.0,32839.0,82473.0,123734.0,158799.0,348672.0,2015.0
28.425544,-98.470972,12128,16440.0,53.0,29528.0,45996.0,55278.0,63817.0,108387.0,2011.0
28.325553,-99.817803,7430,13211.0,55.0,29750.0,66460.0,95223.0,109736.0,168889.0,2012.0
28.102138,-99.766365,8457,13235.0,59.0,60298.0,130002.0,154931.0,178078.0,301427.0,2010.0
28.127163,-99.453178,9995,15306.0,65.0,36511.0,61909.0,78394.0,89810.0,148281.0,2012.0
28.125978,-99.616625,8863,14977.0,62.0,34462.0,70944.0,97344.0,119592.0,221915.0,2015.0
28.019983,-99.989575,7264,15486.0,63.0,83611.0,139734.0,158025.0,169903.0,206808.0,2017.0
28.068211,-99.860016,8074,16709.0,63.0,67007.0,128258.0,180109.0,227195.0,437270.0,2016.0
28.330102,-99.461523,8370,13009.0,50.0,25085.0,43673.0,59267.0,83994.0,197868.0,2010.0
28.121759,-99.622949,9016,14113.0,61.0,46758.0,92622.0,115538.0,133337.0,202675.0,2012.0
28.779318,-97.900883,12894,19733.0,62.0,94020.0,184960.0,259962.0,309883.0,450935.0,2015.0
28.07866,-99.657213,9191,14953.0,66.0,57348.0,128277.0,189718.0,240269.0,523289.0,2013.0
28.611771,-98.117142,13079,17681.0,62.0,2347.0,21303.0,77967.0,107297.0,201987.0,2011.0
28.044665,-99.605688,9593,15813.0,65.0,12270.0,38577.0,66822.0,84818.0,190534.0,2012.0
28.269341,-99.101025,10709,16904.0,66.0,45732.0,104386.0,146735.0,175897.0,378310.0,2015.0
28.110798,-99.603869,9361,14995.0,64.0,37946.0,73366.0,91903.0,102647.0,151913.0,2011.0
28.72977,-97.981683,12844,18200.0,58.0,61927.0,106763.0,135397.0,157389.0,273770.0,2011.0
28.1623,-99.460036,9873,16020.0,59.0,31221.0,47609.0,57926.0,65217.0,94050.0,2011.0
28.775473,-97.951561,12736,18424.0,59.0,50470.0,91655.0,118599.0,137469.0,233792.0,2014.0
28.120584,-99.678758,8743,14792.0,55.0,45742.0,94750.0,145062.0,190465.0,481641.0,2014.0
28.14887,-99.392454,10677,16250.0,57.0,21827.0,33974.0,34679.0,39074.0,81405.0,2011.0
28.080181,-99.726644,8605,15715.0,60.0,102358.0,188959.0,251805.0,297851.0,455705.0,2014.0
28.182415,-99.572954,9077,15435.0,57.0,38490.0,73917.0,100282.0,121313.0,214313.0,2016.0
28.063947,-99.754582,8832,15122.0,59.0,187062.0,403575.0,564474.0,695094.0,1153202.0,2017.0
28.020037,-99.989563,7128,13470.0,61.0,41620.0,62287.0,72853.0,80393.0,113120.0,2017.0
28.092597,-99.708854,8897,16035.0,64.0,267548.0,433581.0,548713.0,626799.0,954045.0,2017.0
28.050328,-99.922659,7697,13600.0,63.0,47410.0,81345.0,101199.0,117109.0,194388.0,2012.0
28.02221,-99.86998,8149,14197.0,66.0,67301.0,112143.0,114788.0,115166.0,280299.0,2014.0
28.148105,-99.705037,8608,14347.0,61.0,50735.0,115338.0,163366.0,226204.0,445425.0,2011.0
28.086466,-99.768945,8408,13444.0,57.0,67467.0,151561.0,217643.0,257899.0,417718.0,2010.0
28.163627,-99.779435,8286,12593.0,65.0,38564.0,65597.0,83871.0,102046.0,162022.0,2014.0
28.06957,-99.614962,9502,15830.0,61.0,66949.0,114420.0,141027.0,166880.0,278483.0,2012.0
28.134288,-99.769925,8330,12345.0,64.0,42267.0,77248.0,102504.0,119398.0,189117.0,2014.0
28.348942,-98.660702,12060,16678.0,59.0,42271.0,58417.0,68540.0,75352.0,105460.0,2014.0
28.14181,-99.780489,8330,11915.0,66.0,36173.0,56371.0,75013.0,89693.0,145460.0,2014.0
